building,month,metric,label,n_episodes,mean,sd,cv,p5,p50,p95,range_p5_p95,rel_range
b10,OCT2024,n_sessions,EV sessions,200,121.375,22.83201435259239,0.18811134379066852,86.80000000000001,121.0,158.04999999999998,71.24999999999997,0.5870236869207001
b10,OCT2024,ev_energy_mwh,EV energy (MWh),200,1.53967862073193,0.3103929459317141,0.20159593161341685,1.082494479676055,1.5323806781238067,2.050512572313791,0.968018092637736,0.6287143820816068
b10,OCT2024,arr_hour_mean,mean arrival hour,200,8.673216573041687,0.2960121231401543,0.03412945135720774,8.231799756062562,8.649822550379376,9.191436696861174,0.9596369407986121,0.11064371939948785
b10,OCT2024,dwell_h_mean,mean dwell (h),200,6.985178367672454,0.2991857245145106,0.04283150819729216,6.466758336792584,6.979087150127226,7.4847790453710985,1.018020708578515,0.14574011642851317
b10,OCT2024,req_soc_mean,mean required SoC (%),200,57.578941785501,6.08315363174431,0.10564893072203202,46.55779716583809,57.98320688064082,67.11677397067342,20.558976804835332,0.357057218616899
b10,OCT2024,peak_concurrency,peak concurrent EVs,200,6.96,1.0458820902633663,0.15027041526772505,6.0,7.0,9.0,3.0,0.4310344827586207
b10,SEP2024,bl_peak_kw,building peak (kW),200,50.0,3.1049560978110745e-15,6.209912195622149e-17,49.99999999999999,50.0,50.00000000000001,1.4210854715202004e-14,2.842170943040401e-16
b10,SEP2024,bl_mean_kw,building mean (kW),200,16.565312410989964,1.310470759930715,0.07910932962914158,14.804480307174764,16.343064573630627,18.782712124070734,3.9782318168959705,0.24015434893076226
b10,SEP2024,bl_energy_mwh,building energy (MWh),200,11.927024935912772,0.9435389471501151,0.0791093296291416,10.65922582116583,11.767006493014051,13.523552729330929,2.864326908165099,0.2401543489307623
b10,SEP2024,bl_load_factor,load factor,200,0.3313062482197992,0.026209415198614305,0.0791093296291416,0.2960896061434953,0.32686129147261256,0.3756542424814147,0.07956463633791944,0.2401543489307624
b10,SEP2024,pv_energy_mwh,PV energy (MWh),200,7.233029556021605,0.6340375125018347,0.08765863703321784,6.206910414426679,7.2118691162264765,8.250197784482392,2.0432873700557126,0.2824939887539441
b10,SEP2024,pv_capacity_factor,PV capacity factor,200,0.2009174876672668,0.017612153125050965,0.08765863703321786,0.1724141781785189,0.2003296976729577,0.22917216068006643,0.05675798250154754,0.28249398875394394
b10,SEP2024,net_peak_kw,net peak (kW),200,40.25317459585207,1.993605808932009,0.04952667283880367,36.284248904141826,40.822767100010125,42.73927265672087,6.455023752579045,0.1603606129799315
b10,SEP2024,net_min_kw,"net min (kW, <0 export)",200,-29.965797735677157,2.976556654641877,0.09933180090506988,-34.79840952283786,-30.038803440367357,-24.887783079418448,9.91062644341941,0.3307312733950633
b10,SEP2024,wx_mean_temp_c,mean dry-bulb (degC),200,19.78759911111111,5.414793542100554,0.27364580774531894,11.126096111111112,19.606011111111112,28.69475611111111,17.56866,0.8878621353378272
b10,SEP2024,wx_mean_ghi,mean GHI (W/m2),200,237.96133837013892,21.55798213864878,0.09059447339767537,202.8146547013889,238.0440615277778,272.0308042291667,69.21614952777779,0.2908714079432305
b10,SEP2024,n_sessions,EV sessions,200,110.765,20.817941986246225,0.18794693257117523,75.9,111.0,146.0,70.1,0.6328713943935358
b10,SEP2024,ev_energy_mwh,EV energy (MWh),200,1.4351767120559982,0.29090157419353446,0.2026939064366479,0.9465315114672225,1.4255079104336312,1.953284745602589,1.0067532341353664,0.7014838142775582
b10,SEP2024,arr_hour_mean,mean arrival hour,200,8.724560164541327,0.33324226219728703,0.038195881042996566,8.173375706214689,8.721808616239827,9.251914414414413,1.0785387081997246,0.12362098350621281
b10,SEP2024,dwell_h_mean,mean dwell (h),200,6.9468447111289775,0.32555100573126927,0.046863147121992,6.44344716275909,6.945384348429638,7.4317488024681335,0.9883016397090438,0.14226626343406895
b10,SEP2024,req_soc_mean,mean required SoC (%),200,57.43571292357554,6.0507371703722,0.10534799452081954,47.94465891874957,57.196837600273454,66.62265113314591,18.67799221439634,0.32519823057214314
b10,SEP2024,peak_concurrency,peak concurrent EVs,200,6.775,1.0294043747887274,0.1519416051348675,5.0,7.0,8.0,3.0,0.44280442804428044
b2,APR2024,bl_peak_kw,building peak (kW),200,500.0,3.1728496821725785e-14,6.345699364345156e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,APR2024,bl_mean_kw,building mean (kW),200,308.81234985233056,17.497835014192187,0.05666170741733415,288.63044291685253,304.19502874674714,346.0892146300346,57.458771713182045,0.18606371066655195
b2,APR2024,bl_energy_mwh,building energy (MWh),200,222.34489189367798,12.598441210218375,0.05666170741733416,207.81391890013384,219.02042069765793,249.1842345336249,41.37031563349106,0.1860637106665519
b2,APR2024,bl_load_factor,load factor,200,0.6176246997046612,0.03499567002838438,0.05666170741733415,0.5772608858337052,0.6083900574934943,0.6921784292600691,0.11491754342636396,0.1860637106665517
b2,APR2024,pv_energy_mwh,PV energy (MWh),200,78.30154972731562,6.939506055495627,0.08862539859890883,67.54918640023672,78.83599468129296,88.72628079268127,21.177094392444545,0.2704556227328012
b2,APR2024,pv_capacity_factor,PV capacity factor,200,0.21750430479809896,0.01927640570971008,0.08862539859890883,0.1876366288895465,0.21898887411470266,0.24646189109078126,0.05882526220123477,0.2704556227328008
b2,APR2024,net_peak_kw,net peak (kW),200,366.20318807380505,27.7520181431143,0.07578311453018023,333.3173531435607,358.1745402439143,425.36791640527645,92.05056326171575,0.2513647239006662
b2,APR2024,net_min_kw,"net min (kW, <0 export)",200,-110.44482965395746,33.84354943087807,0.3064294592776837,-160.40799837879854,-110.65507363426883,-53.93505967711031,106.47293870168824,0.9640373300885715
b2,APR2024,wx_mean_temp_c,mean dry-bulb (degC),200,13.347659,5.204484741812371,0.3899174186134341,4.465865,13.326400000000001,21.514734999999998,17.048869999999997,1.2772928945817388
b2,APR2024,wx_mean_ghi,mean GHI (W/m2),200,262.3417864625,25.742452634353253,0.09812562833192784,223.49599800000001,261.1051904166667,303.0482293333333,79.55223133333331,0.30323888697275747
b2,APR2024,n_sessions,EV sessions,200,427.3,33.27546064905842,0.07787376702330544,371.95,426.0,476.0,104.05000000000001,0.24350573367657385
b2,APR2024,ev_energy_mwh,EV energy (MWh),200,5.531983255702594,0.5020145768490094,0.0907476674538941,4.759812149415845,5.5079863055374645,6.395539489700571,1.6357273402847259,0.2956855190403101
b2,APR2024,arr_hour_mean,mean arrival hour,200,8.557369171864774,0.1531083259982331,0.01789198560015713,8.300749908518384,8.563450550838095,8.795477077105453,0.4947271685870689,0.05781299820669776
b2,APR2024,dwell_h_mean,mean dwell (h),200,7.034140471440956,0.15492589635845977,0.022024851079882248,6.783988724810234,7.038996811069671,7.29915382355541,0.5151650987451761,0.07323781787366604
b2,APR2024,req_soc_mean,mean required SoC (%),200,57.02672253699224,3.3286742122303083,0.05837042818077184,51.726859890421395,57.05547951828534,61.59628975808925,9.869429867667854,0.17306675587512024
b2,APR2024,peak_concurrency,peak concurrent EVs,200,19.465,1.5783634422334085,0.08108725621543326,17.0,19.0,23.0,6.0,0.30824556896994604
b2,AUG2024,bl_peak_kw,building peak (kW),200,500.0,3.6265708132958835e-14,7.253141626591767e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,AUG2024,bl_mean_kw,building mean (kW),200,305.3584476526573,12.143565295937918,0.03976823103892355,284.35863833164996,305.6439167012717,323.23251389981965,38.873875568169694,0.12730571519144088
b2,AUG2024,bl_energy_mwh,building energy (MWh),200,227.186685053577,9.034812580177812,0.03976823103892356,211.56282691874756,227.39907402574613,240.48499034146585,28.922163422718285,0.12730571519144102
b2,AUG2024,bl_load_factor,load factor,200,0.6107168953053146,0.024287130591875834,0.039768231038923546,0.5687172766633,0.6112878334025433,0.6464650277996394,0.07774775113633947,0.12730571519144102
b2,AUG2024,pv_energy_mwh,PV energy (MWh),200,90.35473702333097,8.094704721361202,0.0895880502565242,77.96238559504644,90.88497768894885,102.77075617408214,24.808370579035696,0.2745663525381054
b2,AUG2024,pv_capacity_factor,PV capacity factor,200,0.24288907801970688,0.021759958928390326,0.0895880502565242,0.20957630536302807,0.24431445615308833,0.27626547358624226,0.06668916822321419,0.27456635253810524
b2,AUG2024,net_peak_kw,net peak (kW),200,337.44965686539524,24.756906619481118,0.07336474083112303,305.5253706863304,329.0422115484411,382.722742797339,77.19737211100858,0.22876707840838525
b2,AUG2024,net_min_kw,"net min (kW, <0 export)",200,-145.5967287469894,31.91328392126441,0.21918956693540614,-186.23373087732634,-152.3328670995007,-89.14172761887781,97.09200325844853,0.6668556642310973
b2,AUG2024,wx_mean_temp_c,mean dry-bulb (degC),200,19.67705416129032,5.204484741812371,0.2644951169596764,10.795260161290324,19.655795161290325,27.84413016129032,17.048869999999994,0.8664340637705504
b2,AUG2024,wx_mean_ghi,mean GHI (W/m2),200,304.135511796371,29.84348819307135,0.09812562833192782,259.10119258064515,302.7019133736559,351.3269066666666,92.22571408602147,0.30323888697275736
b2,AUG2024,n_sessions,EV sessions,200,428.385,33.804295986393186,0.07891101692728081,368.0,430.0,482.0,114.0,0.26611576035575474
b2,AUG2024,ev_energy_mwh,EV energy (MWh),200,5.5191614092306285,0.47591831413529606,0.08623018586471076,4.749071247194621,5.509363479786605,6.300417132353081,1.5513458851584598,0.2810836230598151
b2,AUG2024,arr_hour_mean,mean arrival hour,200,8.535247284887223,0.17413353683724292,0.02040169792685084,8.254221832016388,8.536793641759493,8.834606545075294,0.5803847130589066,0.06799858207817294
b2,AUG2024,dwell_h_mean,mean dwell (h),200,7.040997030433049,0.15316989305371057,0.021754006199927345,6.775725229335767,7.0281406375920685,7.309651437682115,0.5339262083463483,0.07583105148867102
b2,AUG2024,req_soc_mean,mean required SoC (%),200,56.92498798676395,3.241156873393673,0.056937330828199705,51.960149934070245,56.69647575804436,62.34705680003763,10.386906865967383,0.18246656228337754
b2,AUG2024,peak_concurrency,peak concurrent EVs,200,19.54,1.5622429436791758,0.07995102065911852,17.0,20.0,22.0,5.0,0.25588536335721596
b2,DEC2024,bl_peak_kw,building peak (kW),200,500.0,2.988374330990025e-14,5.97674866198005e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,DEC2024,bl_mean_kw,building mean (kW),200,333.3967927886422,11.676171397842076,0.03502184679156232,311.3362279299486,334.6711456766346,349.97808633638607,38.64185840643745,0.11590350969853079
b2,DEC2024,bl_energy_mwh,building energy (MWh),200,248.0472138347497,8.687071519994506,0.03502184679156234,231.63415357988177,248.99533238341613,260.38369623427127,28.7495426543895,0.11590350969853098
b2,DEC2024,bl_load_factor,load factor,200,0.6667935855772842,0.02335234279568415,0.035021846791562325,0.6226724558598972,0.6693422913532692,0.6999561726727721,0.07728371681287494,0.11590350969853087
b2,DEC2024,pv_energy_mwh,PV energy (MWh),200,37.38545123254168,3.590234339094763,0.0960329278029334,31.976812819027405,37.50187101372073,43.03660041640264,11.059787597375237,0.29583132562937714
b2,DEC2024,pv_capacity_factor,PV capacity factor,200,0.10049852481866044,0.009651167578211729,0.0960329278029334,0.08595917424469732,0.10081148121967937,0.11568978606559849,0.02973061182090117,0.2958313256293771
b2,DEC2024,net_peak_kw,net peak (kW),200,499.0163869216709,3.5808653845513323,0.007175847283575098,488.0039340519467,500.0,500.00000000000006,11.996065948053342,0.02403942287758243
b2,DEC2024,net_min_kw,"net min (kW, <0 export)",200,-5.062113738159247,25.995293800811854,5.135264663228331,-46.15069114013669,-5.278616632157025,35.82645032765016,81.97714146778685,16.194251197839833
b2,DEC2024,wx_mean_temp_c,mean dry-bulb (degC),200,9.488747709677419,5.204484741812371,0.5484901591918607,0.6069537096774189,9.467488709677419,17.65582370967742,17.04887,1.7967460534978854
b2,DEC2024,wx_mean_ghi,mean GHI (W/m2),200,100.20219167338709,9.832403018187376,0.09812562833192784,85.36493225806451,99.72987029569893,115.75013333333331,30.385201075268796,0.30323888697275736
b2,DEC2024,n_sessions,EV sessions,200,428.485,33.99526681508979,0.07933828912351609,372.0,431.5,479.04999999999995,107.04999999999995,0.2498337164661539
b2,DEC2024,ev_energy_mwh,EV energy (MWh),200,5.542296299883449,0.5073706946026348,0.09154521287743214,4.604697008234571,5.551601112061279,6.3901652076711875,1.7854681994366164,0.32215314787016414
b2,DEC2024,arr_hour_mean,mean arrival hour,200,8.546648430883746,0.16398105932655635,0.01918659234115709,8.274775196838956,8.542904071350762,8.790216223981432,0.5154410271424759,0.06030914121609398
b2,DEC2024,dwell_h_mean,mean dwell (h),200,7.042391741994716,0.16990256003231913,0.024125690000908022,6.7767492697500495,7.031496906678592,7.358285219399538,0.5815359496494885,0.08257648409157822
b2,DEC2024,req_soc_mean,mean required SoC (%),200,56.87993401008744,3.0832610649828958,0.054206481048942344,52.22558489643162,56.77084865564602,61.8658834928437,9.64029859641208,0.1694850524035842
b2,DEC2024,peak_concurrency,peak concurrent EVs,200,19.44,1.7526433732992717,0.09015655212444812,17.0,20.0,22.0,5.0,0.257201646090535
b2,FEB2024,bl_peak_kw,building peak (kW),200,500.0,3.015418993828294e-14,6.030837987656588e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,FEB2024,bl_mean_kw,building mean (kW),200,252.3931537281502,14.20815631020974,0.05629374687996959,233.22062868567204,251.191247112149,275.1866865295625,41.96605784389047,0.16627256811051078
b2,FEB2024,bl_energy_mwh,building energy (MWh),200,175.66563499479255,9.888876791905977,0.056293746879969575,162.32155756522775,174.82910799005572,191.52993382457552,29.208376259347773,0.1662725681105108
b2,FEB2024,bl_load_factor,load factor,200,0.5047863074563004,0.028416312620419475,0.05629374687996958,0.46644125737134406,0.502382494224298,0.5503733730591249,0.08393211568778086,0.16627256811051064
b2,FEB2024,pv_energy_mwh,PV energy (MWh),200,51.16455723765628,4.835561180299904,0.09450997802715294,43.863829861882564,51.35176559646451,58.69890817173416,14.835078309851596,0.2899483374974507
b2,FEB2024,pv_capacity_factor,PV capacity factor,200,0.1470245897633801,0.01389529074798823,0.09450997802715295,0.12604548810885796,0.14756254481742676,0.1686750234819947,0.04262953537313674,0.2899483374974505
b2,FEB2024,net_peak_kw,net peak (kW),200,459.895029999842,10.703777017556115,0.023274391587923427,441.8259695186378,460.8511489074816,476.70216215155125,34.876192632913444,0.07583511531517405
b2,FEB2024,net_min_kw,"net min (kW, <0 export)",200,-167.3340547357376,32.89088228884098,0.19655821010722488,-218.28873063400385,-167.70973711582243,-115.77222650740867,102.51650412659518,0.6126457898154349
b2,FEB2024,wx_mean_temp_c,mean dry-bulb (degC),200,10.376294057471263,5.204484741812371,0.5015745229449213,1.494500057471264,10.355035057471264,18.543370057471265,17.04887,1.6430596420621166
b2,FEB2024,wx_mean_ghi,mean GHI (W/m2),200,157.1456835883621,15.42001894175835,0.09812562833192784,133.87661896551725,156.40494863505745,181.52930114942527,47.65268218390801,0.3032388869727573
b2,FEB2024,n_sessions,EV sessions,200,407.7,31.148533766116415,0.07640062243344718,361.0,405.5,459.15,98.14999999999998,0.2407407407407407
b2,FEB2024,ev_energy_mwh,EV energy (MWh),200,5.249357568777296,0.462371166367634,0.08808147669683922,4.4409526133654,5.230555199723596,6.054033615052048,1.6130810016866484,0.30729112668588404
b2,FEB2024,arr_hour_mean,mean arrival hour,200,8.556518039705232,0.17200340491380398,0.020102032639404032,8.27874919037771,8.553188953114212,8.86495623885918,0.5862070484814712,0.0685099997173226
b2,FEB2024,dwell_h_mean,mean dwell (h),200,7.02370469674361,0.1740397229898054,0.02477890664601762,6.705281020390418,7.04243446904905,7.281501619870411,0.5762205994799929,0.0820394114443828
b2,FEB2024,req_soc_mean,mean required SoC (%),200,57.27587886588967,3.298984752426381,0.0575981515735601,52.14546268926087,57.30531209313907,63.28813276217258,11.142670072911713,0.1945438515051345
b2,FEB2024,peak_concurrency,peak concurrent EVs,200,19.445,1.5456130168932811,0.0794863984002716,17.0,19.0,22.049999999999983,5.049999999999983,0.25970686551812716
b2,JAN2024,bl_peak_kw,building peak (kW),200,500.0,3.442826067939919e-14,6.885652135879839e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,JAN2024,bl_mean_kw,building mean (kW),200,262.9222617389868,17.794994320714917,0.06768158087115766,233.6822906779407,268.1483403891631,282.54413308889457,48.86184241095387,0.18584140455729434
b2,JAN2024,bl_energy_mwh,building energy (MWh),200,195.61416273380615,13.239475774611897,0.06768158087115766,173.85962426438786,199.50236524953738,210.21283501813758,36.35321075374972,0.18584140455729456
b2,JAN2024,bl_load_factor,load factor,200,0.5258445234779736,0.035589988641429836,0.06768158087115766,0.4673645813558814,0.5362966807783262,0.5650882661777891,0.09772368482190769,0.1858414045572942
b2,JAN2024,pv_energy_mwh,PV energy (MWh),200,42.61184229947236,4.069087170798369,0.09549193255248564,36.476889280440155,42.74955271743302,48.998560827867635,12.52167154742748,0.2938542637848477
b2,JAN2024,pv_capacity_factor,PV capacity factor,200,0.1145479631706246,0.010938406373113893,0.09549193255248564,0.09805615397967783,0.11491815246621781,0.13171656136523555,0.033660407385557714,0.29385426378484747
b2,JAN2024,net_peak_kw,net peak (kW),200,491.2820068137895,11.37473663008988,0.02315317164546847,468.0635251620967,495.3137028858529,500.00000000000006,31.936474837903347,0.06500640038707589
b2,JAN2024,net_min_kw,"net min (kW, <0 export)",200,-128.7549021038252,27.943945299760827,0.21703208843440716,-173.66289468066967,-127.33465526893879,-85.04576639220151,88.61712828846815,0.6882621697541985
b2,JAN2024,wx_mean_temp_c,mean dry-bulb (degC),200,8.269930505376344,5.204484741812371,0.6293262970503678,-0.6118634946236562,8.248671505376343,16.437006505376342,17.048869999999997,2.0615493671822755
b2,JAN2024,wx_mean_ghi,mean GHI (W/m2),200,114.85047998991936,11.269775513234343,0.09812562833192784,97.84420161290322,114.3091112231183,132.6713333333333,34.82713172043009,0.30323888697275736
b2,JAN2024,n_sessions,EV sessions,200,446.485,33.44116223545903,0.07489873620717165,387.0,450.5,495.09999999999997,108.09999999999997,0.24211339686663597
b2,JAN2024,ev_energy_mwh,EV energy (MWh),200,5.7511366715227235,0.49836246900694864,0.08665460368463086,4.981778592428837,5.759642809536437,6.589267343743555,1.607488751314718,0.27950800739518933
b2,JAN2024,arr_hour_mean,mean arrival hour,200,8.566892336265797,0.16692087666405647,0.019484413963910655,8.295806330676198,8.561228104537232,8.838552408804064,0.5427460781278661,0.06335390440595201
b2,JAN2024,dwell_h_mean,mean dwell (h),200,7.0406637513160755,0.15011893533399376,0.02132170213439504,6.774867647058824,7.040915869587575,7.299727690768931,0.524860043710107,0.07454695498162336
b2,JAN2024,req_soc_mean,mean required SoC (%),200,56.842266348084976,3.2321273467072698,0.05686133847856614,51.774856756300615,56.256898562281854,62.348889611145026,10.574032854844411,0.18602412490192083
b2,JAN2024,peak_concurrency,peak concurrent EVs,200,19.44,1.5776071187420295,0.08115262956491921,17.0,19.0,22.0,5.0,0.257201646090535
b2,JUL2024,bl_peak_kw,building peak (kW),200,500.0,3.693118947787989e-14,7.386237895575978e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,JUL2024,bl_mean_kw,building mean (kW),200,282.02152508182064,12.490282298017998,0.04428840066159593,261.31386849625005,284.00820100487044,297.53962164986547,36.225753153615415,0.12845031294368586
b2,JUL2024,bl_energy_mwh,building energy (MWh),200,209.82401466087455,9.292770029725393,0.04428840066159594,194.41751816121004,211.3021015476236,221.3694785074999,26.951960346289866,0.12845031294368586
b2,JUL2024,bl_load_factor,load factor,200,0.5640430501636413,0.024980564596035995,0.04428840066159592,0.5226277369925001,0.5680164020097409,0.5950792432997309,0.07245150630723085,0.1284503129436859
b2,JUL2024,pv_energy_mwh,PV energy (MWh),200,96.02829733815675,8.510240461054183,0.08862221550264483,82.92963896428043,96.65580502149695,108.88715387905114,25.957514914770712,0.27031110239686107
b2,JUL2024,pv_capacity_factor,PV capacity factor,200,0.25814058424235686,0.02287699048670479,0.08862221550264482,0.22292913700075387,0.2598274328534864,0.29270740290067515,0.06977826589992128,0.2703111023968611
b2,JUL2024,net_peak_kw,net peak (kW),200,339.0502218274302,28.04006272856716,0.08270179732499627,292.32792487734906,340.7271465852758,381.778809096168,89.45088421881894,0.26382782980259384
b2,JUL2024,net_min_kw,"net min (kW, <0 export)",200,-179.78962340423917,34.85374440752499,0.19385848720067564,-227.50087994046012,-182.40467575468563,-120.74043569178916,106.76044424867096,0.5938075970526434
b2,JUL2024,wx_mean_temp_c,mean dry-bulb (degC),200,20.053532655913976,5.204484741812371,0.25952957172747915,11.171738655913977,20.03227365591398,28.220608655913974,17.048869999999997,0.8501679126830616
b2,JUL2024,wx_mean_ghi,mean GHI (W/m2),200,331.3155435625,32.510545888204526,0.09812562833192785,282.25658999999996,329.75382708333336,382.72434666666663,100.46775666666667,0.3032388869727576
b2,JUL2024,n_sessions,EV sessions,200,447.84,32.60690804509539,0.07280928020073105,395.95,450.0,498.15,102.19999999999999,0.22820650232225795
b2,JUL2024,ev_energy_mwh,EV energy (MWh),200,5.81256564779859,0.4921883692752678,0.08467661254917194,4.9237597585618955,5.844734441775691,6.627918119649084,1.7041583610871882,0.2931852239350809
b2,JUL2024,arr_hour_mean,mean arrival hour,200,8.54461589690446,0.14646787310764883,0.0171415397573004,8.318317707514941,8.53114825798967,8.774222347774177,0.45590464025923616,0.053355779330513976
b2,JUL2024,dwell_h_mean,mean dwell (h),200,7.052666917686854,0.17183497912940507,0.02436453913603562,6.771007644007644,7.051180698151951,7.340920225560497,0.5699125815528534,0.08080809546295352
b2,JUL2024,req_soc_mean,mean required SoC (%),200,56.80521951946575,3.3504960854393517,0.05898218709094539,51.43651180938757,56.883349886732155,61.87539284937132,10.438881039983755,0.1837662300804349
b2,JUL2024,peak_concurrency,peak concurrent EVs,200,19.525,1.5689752761230582,0.08035724845700683,17.0,19.0,22.0,5.0,0.2560819462227913
b2,JUN2024,bl_peak_kw,building peak (kW),200,500.0,3.5358921927807854e-14,7.07178438556157e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,JUN2024,bl_mean_kw,building mean (kW),200,256.0136396617079,11.339240187102146,0.04429154713040144,239.5520959618448,256.24406661935353,268.710883394322,29.158787432477226,0.11389544506693923
b2,JUN2024,bl_energy_mwh,building energy (MWh),200,184.3298205564297,8.164252934713545,0.04429154713040143,172.47750909252827,184.49572796593455,193.47183604391185,20.994326951383584,0.11389544506693912
b2,JUN2024,bl_load_factor,load factor,200,0.5120272793234157,0.02267848037420429,0.04429154713040144,0.4791041919236895,0.512488133238707,0.5374217667886441,0.058317574864954536,0.11389544506693941
b2,JUN2024,pv_energy_mwh,PV energy (MWh),200,94.46085849771595,8.257531896568633,0.08741749787048886,81.64905669683115,95.16088341017318,106.79655290610513,25.14749620927398,0.2662213387556926
b2,JUN2024,pv_capacity_factor,PV capacity factor,200,0.26239127360476655,0.02293758860157953,0.08741749787048883,0.22680293526897544,0.26433578725048107,0.2966570914058476,0.06985415613687218,0.2662213387556926
b2,JUN2024,net_peak_kw,net peak (kW),200,336.89073416090423,25.00631327444914,0.07422677663347588,301.312470880273,334.25894389195946,378.93116321914096,77.61869233886796,0.23039723111469154
b2,JUN2024,net_min_kw,"net min (kW, <0 export)",200,-210.1268696172172,31.842898823743845,0.1515412992243745,-248.30012707620568,-215.03615412932595,-153.85751126130904,94.44261581489664,0.44945520764165175
b2,JUN2024,wx_mean_temp_c,mean dry-bulb (degC),200,17.926131222222224,5.204484741812371,0.29032950151344444,9.044337222222222,17.90487222222222,26.09320722222222,17.048869999999997,0.9510624344234005
b2,JUN2024,wx_mean_ghi,mean GHI (W/m2),200,337.39268776666665,33.106869481702105,0.09812562833192782,287.43387199999995,335.80232555555557,389.74445511111105,102.3105831111111,0.3032388869727575
b2,JUN2024,n_sessions,EV sessions,200,389.185,29.983257891177274,0.07704114467715167,341.0,389.5,436.0,95.0,0.24409984968588203
b2,JUN2024,ev_energy_mwh,EV energy (MWh),200,5.003197396418554,0.46212825654659906,0.09236658479183832,4.258713460984979,5.0001845810297345,5.736909824345873,1.4781963633608939,0.2954503383014696
b2,JUN2024,arr_hour_mean,mean arrival hour,200,8.557054005196768,0.16790966349247835,0.019622368094265322,8.282705066240736,8.554362349601709,8.814003546345873,0.5312984801051375,0.06208894787650932
b2,JUN2024,dwell_h_mean,mean dwell (h),200,7.045048636289988,0.14063766722312576,0.019962625452815515,6.799886041492171,7.043225914362177,7.254224604190842,0.4543385626986707,0.0644904792222884
b2,JUN2024,req_soc_mean,mean required SoC (%),200,57.58087659088029,3.533112345791603,0.06135912745640938,52.087737228288,57.51160422928892,63.278796485535246,11.191059257247247,0.19435374936649882
b2,JUN2024,peak_concurrency,peak concurrent EVs,200,19.475,1.698173716040042,0.08719762341669021,17.0,19.0,22.049999999999983,5.049999999999983,0.2593068035943508
b2,MAR2024,bl_peak_kw,building peak (kW),200,500.0,3.1728496821725785e-14,6.345699364345156e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,MAR2024,bl_mean_kw,building mean (kW),200,286.1751095775451,19.071367800033784,0.06664230103095672,261.68786617253943,281.38701172813734,322.3307554582044,60.64288928566498,0.21190832904785709
b2,MAR2024,bl_energy_mwh,building energy (MWh),200,212.91428152569353,14.189097643225137,0.06664230103095674,194.69577243236935,209.3519367257342,239.81408206090407,45.11830962853472,0.21190832904785697
b2,MAR2024,bl_load_factor,load factor,200,0.5723502191550902,0.03814273560006757,0.06664230103095671,0.5233757323450788,0.5627740234562746,0.6446615109164088,0.12128577857132994,0.21190832904785703
b2,MAR2024,pv_energy_mwh,PV energy (MWh),200,70.17969954721184,6.481396146774707,0.09235428747332398,60.32294564303886,70.49405821140468,80.248035152243,19.92508950920415,0.2839152865822685
b2,MAR2024,pv_capacity_factor,PV capacity factor,200,0.18865510630970925,0.017423107921437385,0.09235428747332398,0.16215845602967435,0.18950015648227064,0.2157205246028038,0.05356206857312945,0.2839152865822686
b2,MAR2024,net_peak_kw,net peak (kW),200,412.1869652485766,25.192158914278355,0.06111828135828065,375.7218453870654,406.9254385331085,459.2033243228514,83.48147893578601,0.20253303955267252
b2,MAR2024,net_min_kw,"net min (kW, <0 export)",200,-166.82724991492233,34.57893938485667,0.20727392798533242,-219.73757533715118,-166.03099802182788,-110.26806058195086,109.46951475520032,0.6561848547586021
b2,MAR2024,wx_mean_temp_c,mean dry-bulb (degC),200,11.919527279569893,5.204484741812372,0.43663516343746916,3.0377332795698924,11.89826827956989,20.086603279569893,17.04887,1.4303310525763733
b2,MAR2024,wx_mean_ghi,mean GHI (W/m2),200,214.40844661693552,21.0389635439594,0.09812562833192781,182.66030129032256,213.39779314516127,247.67727999999994,65.01697870967737,0.3032388869727573
b2,MAR2024,n_sessions,EV sessions,200,408.59,30.782784133261483,0.07533905414538164,356.95,409.0,456.0,99.05000000000001,0.2424190508823026
b2,MAR2024,ev_energy_mwh,EV energy (MWh),200,5.296554401236335,0.45947418723298566,0.08674963994058742,4.633119183504056,5.3038032956549515,6.030444133458752,1.3973249499546956,0.2638177283005964
b2,MAR2024,arr_hour_mean,mean arrival hour,200,8.546121418593918,0.16287967841599219,0.019058900574664497,8.293342737332045,8.525022723756479,8.829291404061625,0.5359486667295794,0.06271250319045413
b2,MAR2024,dwell_h_mean,mean dwell (h),200,7.043335736045362,0.15545307986022883,0.02207094559821614,6.787241393298537,7.046655866137924,7.2895548553298015,0.5023134620312648,0.07131755191799219
b2,MAR2024,req_soc_mean,mean required SoC (%),200,57.09892856808194,3.2413197644034133,0.05676673530815248,51.578319490330756,57.19760192952849,62.076885112250395,10.498565621919639,0.18386624557064443
