building,month,metric,label,n_episodes,mean,sd,cv,p5,p50,p95,range_p5_p95,rel_range
b10,SEP2024,bl_energy_mwh,building energy (MWh),200,11.695987709751158,0.49614560680628156,0.04242015459648918,10.881867730393918,11.672311105500466,12.46166554094224,1.5797978105483228,0.135071774163307
b10,SEP2024,bl_load_factor,load factor,200,0.3248885474930877,0.013781822411285598,0.04242015459648918,0.3022741036220533,0.3242308640416796,0.3461573761372845,0.043883272515231164,0.13507177416330693
b10,SEP2024,pv_energy_mwh,PV energy (MWh),200,7.297754283506731,0.3185549206384676,0.043651088850499765,6.781883023042568,7.2868447425578236,7.802136789995611,1.0202537669530427,0.139803798171016
b10,SEP2024,pv_capacity_factor,PV capacity factor,200,0.20271539676407585,0.008848747795512988,0.043651088850499765,0.18838563952896026,0.20241235395993956,0.2167260219443225,0.028340382415362242,0.13980379817101576
b10,SEP2024,net_peak_kw,net peak (kW),200,40.28175551874699,1.4184458155714095,0.03521310820009495,37.34455757164376,40.69606153496434,41.95345050238025,4.608892930736488,0.11441638705620774
b10,SEP2024,net_min_kw,"net min (kW, <0 export)",200,-30.64126177090062,1.5728011073417267,0.05132951505395851,-33.142168143981586,-30.569141501657768,-27.938562974374857,5.203605169606728,0.16982346250990504
b10,SEP2024,wx_mean_temp_c,mean dry-bulb (degC),200,19.72037211111111,2.749918091768586,0.13944554779568238,15.37543111111111,19.61541111111111,24.15985611111111,8.784425,0.4454492516929011
b10,SEP2024,wx_mean_ghi,mean GHI (W/m2),200,240.09796973750002,10.77867621077736,0.0448928253019454,222.53619461111106,240.139391875,257.14426937499996,34.60807476388891,0.14414147192384025
b10,SEP2024,n_sessions,EV sessions,200,110.765,20.817941986246225,0.18794693257117523,75.9,111.0,146.0,70.1,0.6328713943935358
b10,SEP2024,ev_energy_mwh,EV energy (MWh),200,1.4351767120559982,0.29090157419353446,0.2026939064366479,0.9465315114672225,1.4255079104336312,1.953284745602589,1.0067532341353664,0.7014838142775582
b10,SEP2024,arr_hour_mean,mean arrival hour,200,8.724560164541327,0.33324226219728703,0.038195881042996566,8.173375706214689,8.721808616239827,9.251914414414413,1.0785387081997246,0.12362098350621281
b10,SEP2024,dwell_h_mean,mean dwell (h),200,6.9468447111289775,0.32555100573126927,0.046863147121992,6.44344716275909,6.945384348429638,7.4317488024681335,0.9883016397090438,0.14226626343406895
b10,SEP2024,req_soc_mean,mean required SoC (%),200,57.43571292357554,6.0507371703722,0.10534799452081954,47.94465891874957,57.196837600273454,66.62265113314591,18.67799221439634,0.32519823057214314
b10,SEP2024,peak_concurrency,peak concurrent EVs,200,6.775,1.0294043747887274,0.1519416051348675,5.0,7.0,8.0,3.0,0.44280442804428044
b2,APR2024,bl_peak_kw,building peak (kW),200,500.0,3.1983348279820546e-14,6.396669655964109e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,APR2024,bl_mean_kw,building mean (kW),200,305.14253268548543,10.081689215235697,0.033039278813442347,294.27263139243496,302.9281236118903,327.54198515482176,33.2693537623868,0.1090288969865698
b2,APR2024,bl_energy_mwh,building energy (MWh),200,219.70262353354948,7.258816234969702,0.033039278813442347,211.87629460255314,218.108249000561,235.8302293114717,23.953934708918553,0.10902889698657008
b2,APR2024,bl_load_factor,load factor,200,0.6102850653709708,0.02016337843047139,0.03303927881344234,0.5885452627848698,0.6058562472237807,0.6550839703096435,0.06653870752477364,0.10902889698656988
b2,APR2024,pv_energy_mwh,PV energy (MWh),200,77.9995149398833,3.5999955475346055,0.04615407609020693,72.5961037243632,78.17638090263037,83.61387404897145,11.01777032460825,0.14125434412124224
b2,APR2024,pv_capacity_factor,PV capacity factor,200,0.2166653192774536,0.009999987632040571,0.04615407609020693,0.2016558436787867,0.2171566136184177,0.23226076124714293,0.030604917568356232,0.14125434412124216
b2,APR2024,net_peak_kw,net peak (kW),200,358.5640876469622,14.936769474889891,0.04165718204773605,343.0591631379643,353.75233541183024,392.00159620176584,48.94243306380156,0.13649563564767722
b2,APR2024,net_min_kw,"net min (kW, <0 export)",200,-108.42352171434996,17.880007461568336,0.1649089346929219,-137.3427246369176,-109.53521295873992,-79.89435333796783,57.44837129894978,0.5298515524177668
b2,APR2024,wx_mean_temp_c,mean dry-bulb (degC),200,13.548015,2.606375189572502,0.19238059520693637,9.108559999999999,13.53885,17.63299,8.52443,0.62920139961463
b2,APR2024,wx_mean_ghi,mean GHI (W/m2),200,260.61730907083336,12.872378482734206,0.04939187856949138,241.19383233333335,259.99195625000004,280.969948,39.77611566666664,0.15262269343689625
b2,APR2024,n_sessions,EV sessions,200,427.3,33.27546064905842,0.07787376702330544,371.95,426.0,476.0,104.05000000000001,0.24350573367657385
b2,APR2024,ev_energy_mwh,EV energy (MWh),200,5.531983255702594,0.5020145768490094,0.0907476674538941,4.759812149415845,5.5079863055374645,6.395539489700571,1.6357273402847259,0.2956855190403101
b2,APR2024,arr_hour_mean,mean arrival hour,200,8.557369171864774,0.1531083259982331,0.01789198560015713,8.300749908518384,8.563450550838095,8.795477077105453,0.4947271685870689,0.05781299820669776
b2,APR2024,dwell_h_mean,mean dwell (h),200,7.034140471440956,0.15492589635845977,0.022024851079882248,6.783988724810234,7.038996811069671,7.29915382355541,0.5151650987451761,0.07323781787366604
b2,APR2024,req_soc_mean,mean required SoC (%),200,57.02672253699224,3.3286742122303083,0.05837042818077184,51.726859890421395,57.05547951828534,61.59628975808925,9.869429867667854,0.17306675587512024
b2,APR2024,peak_concurrency,peak concurrent EVs,200,19.465,1.5783634422334085,0.08108725621543326,17.0,19.0,23.0,6.0,0.30824556896994604
b2,AUG2024,bl_peak_kw,building peak (kW),200,500.0,3.042223245352124e-14,6.084446490704248e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,AUG2024,bl_mean_kw,building mean (kW),200,306.12493450312,11.612749469006658,0.03793467359284417,284.9368575936038,307.60009815725425,320.8508340306514,35.91397643704761,0.11731803714499961
b2,AUG2024,bl_energy_mwh,building energy (MWh),200,227.75695127032134,8.639885604940954,0.037934673592844165,211.99302204964124,228.85447302899715,238.71302051880463,26.719998469163386,0.11731803714499944
b2,AUG2024,bl_load_factor,load factor,200,0.6122498690062401,0.023225498938013314,0.03793467359284416,0.5698737151872076,0.6152001963145084,0.6417016680613028,0.07182795287409516,0.1173180371449995
b2,AUG2024,pv_energy_mwh,PV energy (MWh),200,89.92982440619943,4.1714340448952765,0.04638543522617746,83.69826864551635,90.11467054152365,96.42851216886555,12.730243523349202,0.1415575267427257
b2,AUG2024,pv_capacity_factor,PV capacity factor,200,0.24174683980161135,0.011213532378750744,0.04638543522617747,0.22499534582128047,0.2422437380148485,0.2592164305614666,0.03422108474018612,0.1415575267427261
b2,AUG2024,net_peak_kw,net peak (kW),200,332.11057352345335,18.732399513711137,0.056404104557629425,304.32716405781576,329.26815296821087,367.42813815101545,63.10097409319968,0.18999989498600997
b2,AUG2024,net_min_kw,"net min (kW, <0 export)",200,-144.7352307861252,21.343338594961672,0.14746470834389078,-177.6565355275081,-146.21667413334785,-109.48036329766344,68.17617222984467,0.47104061574744294
b2,AUG2024,wx_mean_temp_c,mean dry-bulb (degC),200,19.87741016129032,2.606375189572502,0.13112247362325957,15.437955161290324,19.86824516129032,23.962385161290317,8.524429999999994,0.42885013343441714
b2,AUG2024,wx_mean_ghi,mean GHI (W/m2),200,302.13630754771503,14.923079813831247,0.04939187856949139,279.61847263440865,301.41132963709674,325.73132967741935,46.112857043010706,0.15262269343689622
b2,AUG2024,n_sessions,EV sessions,200,428.385,33.804295986393186,0.07891101692728081,368.0,430.0,482.0,114.0,0.26611576035575474
b2,AUG2024,ev_energy_mwh,EV energy (MWh),200,5.5191614092306285,0.47591831413529606,0.08623018586471076,4.749071247194621,5.509363479786605,6.300417132353081,1.5513458851584598,0.2810836230598151
b2,AUG2024,arr_hour_mean,mean arrival hour,200,8.535247284887223,0.17413353683724292,0.02040169792685084,8.254221832016388,8.536793641759493,8.834606545075294,0.5803847130589066,0.06799858207817294
b2,AUG2024,dwell_h_mean,mean dwell (h),200,7.040997030433049,0.15316989305371057,0.021754006199927345,6.775725229335767,7.0281406375920685,7.309651437682115,0.5339262083463483,0.07583105148867102
b2,AUG2024,req_soc_mean,mean required SoC (%),200,56.92498798676395,3.241156873393673,0.056937330828199705,51.960149934070245,56.69647575804436,62.34705680003763,10.386906865967383,0.18246656228337754
b2,AUG2024,peak_concurrency,peak concurrent EVs,200,19.54,1.5622429436791758,0.07995102065911852,17.0,20.0,22.0,5.0,0.25588536335721596
b2,DEC2024,bl_peak_kw,building peak (kW),200,500.0,3.2236185007074526e-14,6.447237001414905e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,DEC2024,bl_mean_kw,building mean (kW),200,335.0193524122618,6.920367650006037,0.020656620580801855,322.96684233821884,334.97713497823383,347.5289628549583,24.56212051673947,0.07331552741620215
b2,DEC2024,bl_energy_mwh,building energy (MWh),200,249.25439819472277,5.14875353160449,0.02065662058080185,240.28733069963482,249.22298842380593,258.561548364089,18.27421766445417,0.07331552741620218
b2,DEC2024,bl_load_factor,load factor,200,0.6700387048245235,0.013840735300012074,0.02065662058080186,0.6459336846764377,0.6699542699564676,0.6950579257099166,0.0491242410334789,0.07331552741620209
b2,DEC2024,pv_energy_mwh,PV energy (MWh),200,37.134720404440415,1.7971521576096232,0.04839546758495931,34.44057636686656,37.194635998705564,39.9693062498044,5.528729882937839,0.14888303514133194
b2,DEC2024,pv_capacity_factor,PV capacity factor,200,0.09982451721623767,0.004831054187122642,0.0483954675849593,0.09258219453458752,0.09998558064168162,0.10744437163925913,0.014862177104671609,0.14888303514133194
b2,DEC2024,net_peak_kw,net peak (kW),200,499.9968345099494,0.04476678961141177,8.953414606172063e-05,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368755747528016e-16
b2,DEC2024,net_min_kw,"net min (kW, <0 export)",200,-3.3934450835610535,13.453298391220123,3.96449568504652,-24.186819774727407,-3.2784933908904748,17.877292608491114,42.06411238321852,12.395695627134412
b2,DEC2024,wx_mean_temp_c,mean dry-bulb (degC),200,9.68910370967742,2.606375189572502,0.26900064935513796,5.2496487096774205,9.679938709677419,13.77407870967742,8.524429999999999,0.8797955162236366
b2,DEC2024,wx_mean_ghi,mean GHI (W/m2),200,99.54352262768818,4.916641582006191,0.04939187856949137,92.12467043010754,99.30466733870968,107.31727096774193,15.192600537634391,0.1526226934368962
b2,DEC2024,n_sessions,EV sessions,200,428.485,33.99526681508979,0.07933828912351609,372.0,431.5,479.04999999999995,107.04999999999995,0.2498337164661539
b2,DEC2024,ev_energy_mwh,EV energy (MWh),200,5.542296299883449,0.5073706946026348,0.09154521287743214,4.604697008234571,5.551601112061279,6.3901652076711875,1.7854681994366164,0.32215314787016414
b2,DEC2024,arr_hour_mean,mean arrival hour,200,8.546648430883746,0.16398105932655635,0.01918659234115709,8.274775196838956,8.542904071350762,8.790216223981432,0.5154410271424759,0.06030914121609398
b2,DEC2024,dwell_h_mean,mean dwell (h),200,7.042391741994716,0.16990256003231913,0.024125690000908022,6.7767492697500495,7.031496906678592,7.358285219399538,0.5815359496494885,0.08257648409157822
b2,DEC2024,req_soc_mean,mean required SoC (%),200,56.87993401008744,3.0832610649828958,0.054206481048942344,52.22558489643162,56.77084865564602,61.8658834928437,9.64029859641208,0.1694850524035842
b2,DEC2024,peak_concurrency,peak concurrent EVs,200,19.44,1.7526433732992717,0.09015655212444812,17.0,20.0,22.0,5.0,0.257201646090535
b2,FEB2024,bl_peak_kw,building peak (kW),200,500.0,2.7329555514381846e-14,5.465911102876369e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,FEB2024,bl_mean_kw,building mean (kW),200,250.24631476151896,11.772602547797954,0.04704405960590097,234.129325538606,250.0908229615634,269.9499860124435,35.820660473837506,0.1431416103289036
b2,FEB2024,bl_energy_mwh,building energy (MWh),200,174.1714350740172,8.193731373267376,0.04704405960590097,162.95401057486978,174.06321278124813,187.88519026466068,24.931179689790895,0.14314161032890355
b2,FEB2024,bl_load_factor,load factor,200,0.500492629523038,0.023545205095595906,0.04704405960590096,0.46825865107721204,0.5001816459231267,0.539899972024887,0.071641320947675,0.14314161032890357
b2,FEB2024,pv_energy_mwh,PV energy (MWh),200,50.83236373713079,2.4216197196995144,0.047639329389096034,47.213640226468186,50.921674713602,54.646900264236926,7.43326003776874,0.14623085552755974
b2,FEB2024,pv_capacity_factor,PV capacity factor,200,0.1460700107388816,0.006958677355458374,0.04763932938909602,0.1356713799611155,0.14632665147586782,0.15703132259838198,0.021359942637266482,0.14623085552755966
b2,FEB2024,net_peak_kw,net peak (kW),200,455.08567644255936,8.64820432330516,0.019003464118908017,440.86274516193606,457.0407830926325,466.1026083274244,25.239863165488316,0.05546178329054502
b2,FEB2024,net_min_kw,"net min (kW, <0 export)",200,-168.87574181512485,16.292504399043615,0.09647628619674507,-195.64691062975407,-167.30148138958208,-143.36799135641172,52.27891927334235,0.30957033089201297
b2,FEB2024,wx_mean_temp_c,mean dry-bulb (degC),200,10.576650057471262,2.606375189572502,0.24642728797965469,6.137195057471265,10.567485057471265,14.661625057471264,8.524429999999999,0.8059669133118769
b2,FEB2024,wx_mean_ghi,mean GHI (W/m2),200,156.11270221623562,7.7106996310194775,0.04939187856949138,144.4778209770115,155.7381088362069,168.30416206896552,23.82634109195402,0.15262269343689636
b2,FEB2024,n_sessions,EV sessions,200,407.7,31.148533766116415,0.07640062243344718,361.0,405.5,459.15,98.14999999999998,0.2407407407407407
b2,FEB2024,ev_energy_mwh,EV energy (MWh),200,5.249357568777296,0.462371166367634,0.08808147669683922,4.4409526133654,5.230555199723596,6.054033615052048,1.6130810016866484,0.30729112668588404
b2,FEB2024,arr_hour_mean,mean arrival hour,200,8.556518039705232,0.17200340491380398,0.020102032639404032,8.27874919037771,8.553188953114212,8.86495623885918,0.5862070484814712,0.0685099997173226
b2,FEB2024,dwell_h_mean,mean dwell (h),200,7.02370469674361,0.1740397229898054,0.02477890664601762,6.705281020390418,7.04243446904905,7.281501619870411,0.5762205994799929,0.0820394114443828
b2,FEB2024,req_soc_mean,mean required SoC (%),200,57.27587886588967,3.298984752426381,0.0575981515735601,52.14546268926087,57.30531209313907,63.28813276217258,11.142670072911713,0.1945438515051345
b2,FEB2024,peak_concurrency,peak concurrent EVs,200,19.445,1.5456130168932811,0.0794863984002716,17.0,19.0,22.049999999999983,5.049999999999983,0.25970686551812716
b2,JAN2024,bl_peak_kw,building peak (kW),200,500.0,3.4663268599927235e-14,6.932653719985447e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,JAN2024,bl_mean_kw,building mean (kW),200,264.3557130340356,15.487857521722978,0.05858718672642769,234.50902278893116,268.2072197647795,282.84197594214544,48.33295315321428,0.18283301918650588
b2,JAN2024,bl_energy_mwh,building energy (MWh),200,196.6806504973225,11.522965996161895,0.05858718672642769,174.4747129549648,199.54617150499593,210.43443010095623,35.95971714599145,0.18283301918650602
b2,JAN2024,bl_load_factor,load factor,200,0.5287114260680713,0.03097571504344595,0.05858718672642767,0.46901804557786236,0.5364144395295589,0.5656839518842909,0.09666590630642852,0.1828330191865058
b2,JAN2024,pv_energy_mwh,PV energy (MWh),200,42.329312789726636,2.0370883199636913,0.04812476711075013,39.27620824028405,42.39956315914703,45.54132009993669,6.265111859652642,0.14800882525012762
b2,JAN2024,pv_capacity_factor,PV capacity factor,200,0.11378847524120066,0.005476043870870138,0.04812476711075012,0.10558120494700012,0.11397732032028772,0.12242290349445346,0.01684169854745335,0.14800882525012768
b2,JAN2024,net_peak_kw,net peak (kW),200,488.2727445749559,12.913590754295763,0.026447494556627597,459.0855656059652,492.5669716702498,500.0,40.9144343940348,0.08379422125978185
b2,JAN2024,net_min_kw,"net min (kW, <0 export)",200,-126.9380749655007,15.480199290301629,0.12195079604373113,-153.96524177389227,-126.37517562774319,-103.42782828385397,50.537413490038304,0.398126515655554
b2,JAN2024,wx_mean_temp_c,mean dry-bulb (degC),200,8.470286505376345,2.606375189572502,0.30770803182609674,4.030831505376344,8.461121505376344,12.555261505376343,8.524429999999999,1.0063921680322487
b2,JAN2024,wx_mean_ghi,mean GHI (W/m2),200,114.09552189180107,5.635392162602585,0.04939187856949139,105.59212768817203,113.8217489919355,123.00569354838709,17.41356586021506,0.1526226934368964
b2,JAN2024,n_sessions,EV sessions,200,446.485,33.44116223545903,0.07489873620717165,387.0,450.5,495.09999999999997,108.09999999999997,0.24211339686663597
b2,JAN2024,ev_energy_mwh,EV energy (MWh),200,5.7511366715227235,0.49836246900694864,0.08665460368463086,4.981778592428837,5.759642809536437,6.589267343743555,1.607488751314718,0.27950800739518933
b2,JAN2024,arr_hour_mean,mean arrival hour,200,8.566892336265797,0.16692087666405647,0.019484413963910655,8.295806330676198,8.561228104537232,8.838552408804064,0.5427460781278661,0.06335390440595201
b2,JAN2024,dwell_h_mean,mean dwell (h),200,7.0406637513160755,0.15011893533399376,0.02132170213439504,6.774867647058824,7.040915869587575,7.299727690768931,0.524860043710107,0.07454695498162336
b2,JAN2024,req_soc_mean,mean required SoC (%),200,56.842266348084976,3.2321273467072698,0.05686133847856614,51.774856756300615,56.256898562281854,62.348889611145026,10.574032854844411,0.18602412490192083
b2,JAN2024,peak_concurrency,peak concurrent EVs,200,19.44,1.5776071187420295,0.08115262956491921,17.0,19.0,22.0,5.0,0.257201646090535
b2,JUL2024,bl_peak_kw,building peak (kW),200,500.0,3.6265708132958835e-14,7.253141626591767e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,JUL2024,bl_mean_kw,building mean (kW),200,283.4902226432562,9.237042721477678,0.03258328500839185,264.39962601127803,286.4538996523198,293.49289157404576,29.093265562767726,0.10262528736089309
b2,JUL2024,bl_energy_mwh,building energy (MWh),200,210.9167256465826,6.872359784779394,0.03258328500839186,196.71332175239084,213.12170134132595,218.35871133109003,21.645389578699195,0.10262528736089313
b2,JUL2024,bl_load_factor,load factor,200,0.5669804452865123,0.018474085442955358,0.03258328500839186,0.5287992520225561,0.5729077993046396,0.5869857831480915,0.0581865311255354,0.10262528736089302
b2,JUL2024,pv_energy_mwh,PV energy (MWh),200,95.6278118904752,4.419504701835862,0.046215683643348715,89.01306981337603,95.83181451171619,102.51470977756878,13.501639964192748,0.1411894688091002
b2,JUL2024,pv_capacity_factor,PV capacity factor,200,0.25706401045826666,0.011880388983429737,0.046215683643348715,0.23928244573488183,0.25761240460138757,0.27557717682142147,0.03629473108653963,0.14118946880910013
b2,JUL2024,net_peak_kw,net peak (kW),200,342.3275515036583,23.6993617974268,0.06923007421788993,302.2367717402608,346.08774731369,375.5639895425469,73.3272178022861,0.21420191708262923
b2,JUL2024,net_min_kw,"net min (kW, <0 export)",200,-175.63759533690248,21.60319128751636,0.12299867375249474,-210.6960868878362,-176.22303333372093,-141.53108552712482,69.16500136071139,0.39379383000570733
b2,JUL2024,wx_mean_temp_c,mean dry-bulb (degC),200,20.25388865591398,2.606375189572502,0.12868517418315423,15.81443365591398,20.24472365591398,24.338863655913975,8.524429999999995,0.4208786838329403
b2,JUL2024,wx_mean_ghi,mean GHI (W/m2),200,329.13767410416665,16.25672803199783,0.04939187856949139,304.6074616666667,328.34790625,354.84134,50.23387833333328,0.15262269343689622
b2,JUL2024,n_sessions,EV sessions,200,447.84,32.60690804509539,0.07280928020073105,395.95,450.0,498.15,102.19999999999999,0.22820650232225795
b2,JUL2024,ev_energy_mwh,EV energy (MWh),200,5.81256564779859,0.4921883692752678,0.08467661254917194,4.9237597585618955,5.844734441775691,6.627918119649084,1.7041583610871882,0.2931852239350809
b2,JUL2024,arr_hour_mean,mean arrival hour,200,8.54461589690446,0.14646787310764883,0.0171415397573004,8.318317707514941,8.53114825798967,8.774222347774177,0.45590464025923616,0.053355779330513976
b2,JUL2024,dwell_h_mean,mean dwell (h),200,7.052666917686854,0.17183497912940507,0.02436453913603562,6.771007644007644,7.051180698151951,7.340920225560497,0.5699125815528534,0.08080809546295352
b2,JUL2024,req_soc_mean,mean required SoC (%),200,56.80521951946575,3.3504960854393517,0.05898218709094539,51.43651180938757,56.883349886732155,61.87539284937132,10.438881039983755,0.1837662300804349
b2,JUL2024,peak_concurrency,peak concurrent EVs,200,19.525,1.5689752761230582,0.08035724845700683,17.0,19.0,22.0,5.0,0.2560819462227913
b2,JUN2024,bl_peak_kw,building peak (kW),200,500.0,4.009324887785491e-14,8.018649775570982e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,JUN2024,bl_mean_kw,building mean (kW),200,259.006340882564,4.876135924817564,0.018826318723325974,251.01458454089428,259.8114114243335,266.1872185576953,15.172634016801027,0.05858016435080424
b2,JUN2024,bl_energy_mwh,building energy (MWh),200,186.48456543544606,3.5108178658686464,0.018826318723325977,180.7305008694439,187.06421622552017,191.6547973615406,10.924296492096715,0.05858016435080412
b2,JUN2024,bl_load_factor,load factor,200,0.5180126817651279,0.009752271849635126,0.01882631872332597,0.5020291690817885,0.519622822848667,0.5323744371153906,0.030345268033602046,0.05858016435080424
b2,JUN2024,pv_energy_mwh,PV energy (MWh),200,94.13637348382574,4.311494090186443,0.0458005118598204,87.65004128841075,94.35717319849417,100.81996893721019,13.169927648799444,0.13990264508184252
b2,JUN2024,pv_capacity_factor,PV capacity factor,200,0.2614899263439604,0.01197637247274012,0.0458005118598204,0.24347233691225212,0.262103258884706,0.28005546927002833,0.036583132357776216,0.13990264508184244
b2,JUN2024,net_peak_kw,net peak (kW),200,340.8466206910822,14.22210335746048,0.041725815936283925,320.1876924352717,340.01337739098494,362.6545578858267,42.46686545055502,0.12459230302606931
b2,JUN2024,net_min_kw,"net min (kW, <0 export)",200,-206.64605802071284,20.068671883247678,0.09711616120563077,-238.20778925986622,-207.20238256374023,-173.07027158904253,65.13751767082368,0.3152129699192942
b2,JUN2024,wx_mean_temp_c,mean dry-bulb (degC),200,18.126487222222224,2.606375189572502,0.14378821211300158,13.687032222222221,18.11732222222222,22.21146222222222,8.524429999999999,0.4702747915519697
b2,JUN2024,wx_mean_ghi,mean GHI (W/m2),200,335.1748708111112,16.554916518647364,0.04939187856949138,310.1947137777778,334.37061666666665,361.35000533333334,51.15529155555555,0.15262269343689633
b2,JUN2024,n_sessions,EV sessions,200,389.185,29.983257891177274,0.07704114467715167,341.0,389.5,436.0,95.0,0.24409984968588203
b2,JUN2024,ev_energy_mwh,EV energy (MWh),200,5.003197396418554,0.46212825654659906,0.09236658479183832,4.258713460984979,5.0001845810297345,5.736909824345873,1.4781963633608939,0.2954503383014696
b2,JUN2024,arr_hour_mean,mean arrival hour,200,8.557054005196768,0.16790966349247835,0.019622368094265322,8.282705066240736,8.554362349601709,8.814003546345873,0.5312984801051375,0.06208894787650932
b2,JUN2024,dwell_h_mean,mean dwell (h),200,7.045048636289988,0.14063766722312576,0.019962625452815515,6.799886041492171,7.043225914362177,7.254224604190842,0.4543385626986707,0.0644904792222884
b2,JUN2024,req_soc_mean,mean required SoC (%),200,57.58087659088029,3.533112345791603,0.06135912745640938,52.087737228288,57.51160422928892,63.278796485535246,11.191059257247247,0.19435374936649882
b2,JUN2024,peak_concurrency,peak concurrent EVs,200,19.475,1.698173716040042,0.08719762341669021,17.0,19.0,22.049999999999983,5.049999999999983,0.2593068035943508
b2,MAR2024,bl_peak_kw,building peak (kW),200,500.0,3.419163752712976e-14,6.838327505425952e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,MAR2024,bl_mean_kw,building mean (kW),200,280.13620550133635,12.872120165681524,0.045949505679372525,264.69422144626213,277.5111101622907,305.1253323742899,40.43111092802775,0.14432661731699967
b2,MAR2024,bl_energy_mwh,building energy (MWh),200,208.42133689299422,9.576857403267056,0.04594950567937254,196.93250075601904,206.4682659607443,227.01324728647168,30.080746530452643,0.14432661731699967
b2,MAR2024,bl_load_factor,load factor,200,0.5602724110026727,0.025744240331363046,0.045949505679372525,0.5293884428925243,0.5550222203245815,0.6102506647485797,0.0808622218560554,0.1443266173169995
b2,MAR2024,pv_energy_mwh,PV energy (MWh),200,69.77583049482402,3.2863987923913,0.047099386264346725,64.87317094700211,69.9047407106941,74.95266629589511,10.079495348893005,0.14445539777044578
b2,MAR2024,pv_capacity_factor,PV capacity factor,200,0.1875694368140431,0.008834405355890591,0.04709938626434672,0.17439024448118845,0.1879159696524035,0.20148566208573954,0.027095417604551086,0.14445539777044575
b2,MAR2024,net_peak_kw,net peak (kW),200,398.8566020940346,15.124158338783037,0.03791878649965874,380.5786969878775,394.97414968664094,430.1623351952702,49.58363820739271,0.12431444771648245
b2,MAR2024,net_min_kw,"net min (kW, <0 export)",200,-173.4354835836673,19.38349149704668,0.11176197105995245,-202.267656584014,-173.06534854169612,-139.79343381236853,62.47422277164546,0.3602159228362699
b2,MAR2024,wx_mean_temp_c,mean dry-bulb (degC),200,12.119883279569894,2.606375189572502,0.21504952889818557,7.6804282795698935,12.110718279569893,16.20485827956989,8.524429999999997,0.7033425820502216
b2,MAR2024,wx_mean_ghi,mean GHI (W/m2),200,212.9990542217742,10.520423421538382,0.049391878569491385,197.124505483871,212.48796169354836,229.63299483870966,32.50848935483867,0.1526226934368962
b2,MAR2024,n_sessions,EV sessions,200,408.59,30.782784133261483,0.07533905414538164,356.95,409.0,456.0,99.05000000000001,0.2424190508823026
b2,MAR2024,ev_energy_mwh,EV energy (MWh),200,5.296554401236335,0.45947418723298566,0.08674963994058742,4.633119183504056,5.3038032956549515,6.030444133458752,1.3973249499546956,0.2638177283005964
b2,MAR2024,arr_hour_mean,mean arrival hour,200,8.546121418593918,0.16287967841599219,0.019058900574664497,8.293342737332045,8.525022723756479,8.829291404061625,0.5359486667295794,0.06271250319045413
b2,MAR2024,dwell_h_mean,mean dwell (h),200,7.043335736045362,0.15545307986022883,0.02207094559821614,6.787241393298537,7.046655866137924,7.2895548553298015,0.5023134620312648,0.07131755191799219
b2,MAR2024,req_soc_mean,mean required SoC (%),200,57.09892856808194,3.2413197644034133,0.05676673530815248,51.578319490330756,57.19760192952849,62.076885112250395,10.498565621919639,0.18386624557064443
b2,MAR2024,peak_concurrency,peak concurrent EVs,200,19.44,1.587134201910592,0.08164270585959835,17.0,20.0,22.0,5.0,0.257201646090535
b2,MAY2024,bl_peak_kw,building peak (kW),200,500.0,3.3953365373179016e-14,6.790673074635803e-17,500.0,500.0,500.00000000000006,5.684341886080802e-14,1.1368683772161603e-16
b2,MAY2024,bl_mean_kw,building mean (kW),200,232.7082593213415,4.455104036113441,0.019144589234202855,226.0272346717565,232.58422626437994,239.28210144188634,13.254866770129837,0.05695915911530452
b2,MAY2024,bl_energy_mwh,building energy (MWh),200,173.1349449350781,3.314597402868401,0.01914458923420286,168.16426259578685,173.04266434069868,178.02588347276344,9.861620876976588,0.05695915911530445
b2,MAY2024,bl_load_factor,load factor,200,0.465416518642683,0.008910208072226882,0.019144589234202855,0.45205446934351307,0.4651684525287598,0.47856420288377266,0.026509733540259595,0.05695915911530435
b2,MAY2024,pv_energy_mwh,PV energy (MWh),200,94.27267173937202,4.298770572998043,0.04559932898563122,87.78737801938726,94.51156265980444,100.91381250820115,13.126434488813885,0.1392390206687201
b2,MAY2024,pv_capacity_factor,PV capacity factor,200,0.2534211605897097,0.011555834873650653,0.04559932898563122,0.2359875753209335,0.2540633404833452,0.2712736895381751,0.03528611421724159,0.13923902066872
b2,MAY2024,net_peak_kw,net peak (kW),200,290.2572680879047,10.303178020816608,0.03549670982811111,272.5407178789923,290.13486903174726,309.0244478187587,36.48372993976636,0.12569445781704672
